"probe_id","symbol","log2FC","CI.L","CI.R","pvalue","adj_pval","dataset"
"210769_at","CNGB1",-0.00747390924999873,-0.348768669592976,0.333820851092979,0.963331027527911,0.973943757042143,"GSE25628"
"210770_s_at","CACNA1A /// LOC100507353",1.078456183625,0.692462861266212,1.46444950598379,2.82802290390064e-05,0.00102940957892475,"GSE25628"
"210771_at","PPARA",0.0605845003749999,-0.239743468770131,0.36091246952013,0.672879269238032,0.746872520220011,"GSE25628"
"210772_at","FPR2",0.392005708333334,0.000912617408518113,0.78309879925815,0.0495332600649898,0.105232595557864,"GSE25628"
"210773_s_at","FPR2",0.462586800250001,0.156131626397381,0.769041974102621,0.0058173835912653,0.022448268536743,"GSE25628"
"210774_s_at","NCOA4",-0.308571747041667,-0.795745660925634,0.178602166842299,0.196648873996267,0.293911235559532,"GSE25628"
"210775_x_at","CASP9",0.264485898166667,-0.0685638952724299,0.597535691605764,0.111006583556077,0.191658861584114,"GSE25628"
"210776_x_at","TCF3",0.0860242462500005,-0.30284444008648,0.474892932586481,0.643581449427011,0.722270224125215,"GSE25628"
"210778_s_at","MIR4800 /// MXD4",0.196150134125001,-0.375159707230907,0.767459975480909,0.474988606096542,0.574478591563747,"GSE25628"
"210779_x_at","GEMIN2",-0.598214326624999,-1.27988638472634,0.0834577314763401,0.0809660798754186,0.151837811380141,"GSE25628"
"210780_at","ESR2",-0.0222914420000001,-0.345352375009972,0.300769491009972,0.884859531451018,0.916519308016703,"GSE25628"
"210781_x_at","GRIN1",0.242134889125001,-0.0672743794384251,0.551544157688427,0.115859778134488,0.19783905239169,"GSE25628"
"210782_x_at","GRIN1",0.087080786083334,-0.181360619842841,0.355522192009509,0.499283438148603,0.595616212468481,"GSE25628"
"210783_x_at","CLEC11A",1.26008681270833,0.735439680978999,1.78473394443767,0.000132081393977448,0.00216033569283084,"GSE25628"
"210784_x_at","LILRB3",0.420638207875001,-0.0757081194666893,0.91698453521669,0.0908481776599087,0.165358677484254,"GSE25628"
"210785_s_at","THEMIS2",0.632647250791667,-0.655327368619208,1.92062187020254,0.311164938020899,0.415676500617148,"GSE25628"
"210786_s_at","FLI1",0.209599087416667,-0.265865157183156,0.68506333201649,0.361737547124245,0.465052362493467,"GSE25628"
"210787_s_at","CAMKK2",-0.268815157958333,-0.578285705010911,0.0406553890942445,0.0837957642452228,0.155728559280122,"GSE25628"
"210788_s_at","DHRS7",-0.623947440583333,-1.13578071566708,-0.112114165499588,0.0202343110063693,0.0547809111281756,"GSE25628"
"210789_x_at","CEACAM3",0.276210091541667,-0.115030026863516,0.66745020994685,0.152864463881779,0.242893128523138,"GSE25628"
"210790_s_at","SAR1A",-0.0109025248333334,-0.349713162475181,0.327908112808514,0.946141443759371,0.961458114959087,"GSE25628"
"210791_s_at","ARHGAP32",-1.1235411755,-1.73125222368959,-0.515830127310406,0.00133853478037652,0.00843410505376666,"GSE25628"
"210792_x_at","SIVA1",0.566716269041667,0.120749241598772,1.01268329648456,0.0162510032108778,0.0464847969348644,"GSE25628"
"210793_s_at","NUP98",-0.752669093458333,-1.16615508562464,-0.33918310129203,0.00151334334805059,0.00916356340432808,"GSE25628"
"210794_s_at","MEG3",0.282705512875,-0.418915339339416,0.984326365089417,0.40336915317199,0.505561754541038,"GSE25628"
"210795_s_at","",0.351100690416668,0.0709209135662439,0.631280467267091,0.0175154524115142,0.0491528898829956,"GSE25628"
"210796_x_at","SIGLEC6",-0.0898061682083332,-0.402634385733394,0.223022049316727,0.549220186075098,0.640541232668183,"GSE25628"
"210797_s_at","OASL",0.135716001458333,-0.27615392675346,0.547585929670126,0.492647562978175,0.589886372837017,"GSE25628"
"210798_x_at","MASP2",0.191001233374999,-0.0697992904681724,0.451801757218171,0.139122145102565,0.226739364071617,"GSE25628"
"210799_at","HTR1B",0.00585668783333349,-0.281079798163122,0.292793173829789,0.965820238740383,0.975630411210244,"GSE25628"
"210800_at","TIMM8A",-0.779174366,-1.13591902456706,-0.422429707432941,0.000322978822582546,0.00357447901406433,"GSE25628"
"210801_at","DIMT1",0.0653824729166665,-0.1674959817565,0.298260927589833,0.55794129991583,0.648471765963633,"GSE25628"
"210802_s_at","DIMT1",-0.400839388499999,-0.706380464528478,-0.0952983124715194,0.0136351778748868,0.041075166669216,"GSE25628"
"210803_at","TXNRD2",0.302195452375,-0.0262589734357452,0.630649878185745,0.0686577502499309,0.134330643098341,"GSE25628"
"210804_x_at","SLC8A1",0.129077426416667,-0.264614719201292,0.522769572034626,0.494778616882014,0.591858629022211,"GSE25628"
"210805_x_at","LOC100506403 /// LOC101928269 /// RUNX1",0.383829775166667,0.0808118492009813,0.686847701132353,0.0165346667916888,0.0471027364568758,"GSE25628"
"210806_at","TTLL5",-0.4531105795,-0.756171421065893,-0.150049737934107,0.00619097118682375,0.0233738947246005,"GSE25628"
"210807_s_at","SLC16A7",-0.15403317925,-0.646772408486262,0.338706049986263,0.514766155374669,0.609840759587401,"GSE25628"
"210808_s_at","NOX1",0.382527513416667,0.109143890508907,0.655911136324428,0.00937068355932217,0.0313769303548805,"GSE25628"
"210809_s_at","POSTN",-0.427672570458333,-2.04626239467289,1.19091725375623,0.581100757550969,0.669036207347302,"GSE25628"
"210810_s_at","SLC6A5",0.140566386375,-0.179877416522976,0.461010189272976,0.364037073043901,0.467415209002824,"GSE25628"
"210811_s_at","DDX49",0.510171232541667,0.108714593981684,0.911627871101651,0.0162480916472684,0.0464824370908178,"GSE25628"
"210812_at","XRCC4",0.0158704901249998,-0.279526093877586,0.311267074127585,0.910212066232048,0.934070121588876,"GSE25628"
"210813_s_at","XRCC4",-1.03414893875,-1.62802322872729,-0.440274648772712,0.00212814178041718,0.0113526375580348,"GSE25628"
"210814_at","TRPC3",0.102535604083334,-0.126242027335687,0.331313235502354,0.354010559834511,0.457733660771571,"GSE25628"
"210815_s_at","CALCRL",-0.0865043465833331,-0.839941274065719,0.666932580899053,0.809708916914779,0.858742468084291,"GSE25628"
"210816_s_at","CYB561",-0.194087993958333,-0.559418352723394,0.171242364806728,0.274762159511957,0.377482369870358,"GSE25628"
"210817_s_at","CALCOCO2",0.212720219583333,-0.121011420070154,0.546451859236821,0.193990354534366,0.290996321234744,"GSE25628"
"210818_s_at","BACH1 /// GRIK1-AS2",-0.313594982916667,-0.604639913556169,-0.0225500522771637,0.036499587811606,0.0839524334912967,"GSE25628"
"210819_x_at","DIO2",-0.233251697708333,-0.879015992141294,0.412512596724628,0.452738214430338,0.553882651593423,"GSE25628"
"210820_x_at","COQ7",0.510671556625001,0.121306034730379,0.900037078519623,0.0136557288609726,0.0411148360367464,"GSE25628"
"210821_x_at","CENPA",-0.466167932708334,-1.25098712231635,0.318651256899681,0.224384631220777,0.324185513308596,"GSE25628"
"210822_at","LRRC23 /// RPL13P5",0.192675985625,-0.198088785522606,0.583440756772607,0.309382970483562,0.413891690695551,"GSE25628"
"210823_s_at","PTPRS",0.322313077416667,-0.0363670122763704,0.680993167109704,0.0746418563040146,0.142805031852854,"GSE25628"
"210824_at","",0.328534545416667,-0.0514442777777403,0.708513368611075,0.0850956005143197,0.157330458349863,"GSE25628"
"210825_s_at","PEBP1",0.0182604329166681,-0.219810920252357,0.256331786085693,0.872125379163678,0.907519471523053,"GSE25628"
"210826_x_at","RAD17",-0.861141627916665,-1.50742885821939,-0.214854397613938,0.0124872053014873,0.0385968903354182,"GSE25628"
"210827_s_at","ELF3",-0.49868976725,-1.78331271264252,0.785933178142519,0.420379781780326,0.522560147241801,"GSE25628"
"210828_s_at","ARNT",-0.301856657166666,-0.616576961447951,0.0128636471146187,0.0588622001901465,0.119544965868294,"GSE25628"
"210829_s_at","SSBP2",0.62795835975,0.179902061509158,1.07601465799084,0.00927890118635881,0.0311445053078974,"GSE25628"
"210830_s_at","PON2",-1.27919814591667,-1.93422664745188,-0.624169644381453,0.000856863211872621,0.00640229700022034,"GSE25628"
"210831_s_at","PTGER3",1.70669748025,1.03675384498586,2.37664111551414,7.36801390950421e-05,0.00159437829363737,"GSE25628"
"210832_x_at","PTGER3",2.81615370033333,1.49090057445395,4.14140682621272,0.000413552023253897,0.00410548058022596,"GSE25628"
"210833_at","PTGER3",0.200631096625,-0.116207552185527,0.517469745435528,0.196757876810858,0.294054422495337,"GSE25628"
"210834_s_at","PTGER3",0.329484644708334,0.0382114179227507,0.620757871493917,0.0292390366602678,0.0714051764613884,"GSE25628"
"210835_s_at","CTBP2",-0.410836103166667,-0.931768179825668,0.110095973492335,0.113283305625291,0.194663082336825,"GSE25628"
"210836_x_at","PDE4D",-0.0288131502083329,-0.236672759504445,0.179046459087779,0.771361427894729,0.828525483568509,"GSE25628"
"210837_s_at","PDE4D",0.117313562625,-0.0630651213871425,0.297692246637143,0.185582876581921,0.28150822154538,"GSE25628"
"210838_s_at","ACVRL1",0.347486449208334,-0.311350448915656,1.00632334733232,0.278108224558667,0.381037527435262,"GSE25628"
"210839_s_at","ENPP2",0.520498713666667,0.0759653892408476,0.965032038092487,0.0247766756424955,0.0634957430481008,"GSE25628"
"210840_s_at","IQGAP1",-1.2244459305,-1.71143000214421,-0.737461858855795,8.40572833961487e-05,0.00171164908794882,"GSE25628"
"210841_s_at","NRP2",0.375132340333333,0.0536710045516838,0.696593676114983,0.0251874857650666,0.0642433730694285,"GSE25628"
"210842_at","NRP2",0.734421505291667,0.330593409594283,1.13824960098905,0.00152415952672093,0.00920572699666417,"GSE25628"
"210843_s_at","LOC101928198 /// MFAP3L",-0.159983711916666,-0.69138193260161,0.371414508768278,0.530192011146399,0.623013368093066,"GSE25628"
"210844_x_at","CTNNA1",-0.0252056850000001,-0.374029016413738,0.323617646413737,0.879467090300013,0.913150106470109,"GSE25628"
"210845_s_at","PLAUR",0.980273941291667,0.126844856325593,1.83370302625774,0.0271916659243566,0.0678448384430544,"GSE25628"
"210846_x_at","TRIM14",0.0429491720833334,-0.216338037404953,0.30223638157162,0.728569107785284,0.794591893377694,"GSE25628"
"210847_x_at","TNFRSF25",-0.513823917958333,-0.920475313604363,-0.107172522312303,0.0167569596706189,0.0475959187278307,"GSE25628"
"210848_at","",0.0508259139166671,-0.228329204033166,0.3299810318665,0.702996592065197,0.772869519885328,"GSE25628"
"210849_s_at","VPS41",-0.459649137708333,-0.983715332089244,0.0644170566725767,0.0811179559819521,0.152033039324411,"GSE25628"
"210850_s_at","ELK1",0.277576626125001,0.0319238333325191,0.523229418917482,0.0293891082753014,0.0716460018657134,"GSE25628"
"210852_s_at","AASS",-0.395768463,-1.06009367407291,0.268556748072913,0.223080337353056,0.322635893995587,"GSE25628"
"210853_at","SCN11A",0.101407118625,-0.205912755998215,0.408726993248214,0.492052729474742,0.589452498091462,"GSE25628"
"210854_x_at","SLC6A8",-0.0391705615416658,-0.975625287876464,0.897284164793133,0.930030918680452,0.948726933576537,"GSE25628"
"210855_at","GREB1",0.473659743750001,0.0773928513319045,0.869926636168097,0.0223634578376799,0.0590343346664291,"GSE25628"
"210858_x_at","ATM",-0.587711994083334,-1.03810068890347,-0.137323299263197,0.0140493670738682,0.041945928128787,"GSE25628"
"210859_x_at","CLN3",0.192520262291668,-0.302771186316583,0.687811710899919,0.419793025617091,0.52191813995267,"GSE25628"
"210861_s_at","WISP3",0.0695301245833331,-0.147681681169323,0.286741930335989,0.504887682869893,0.600565084968636,"GSE25628"
"210862_s_at","SARDH",0.467768089916668,0.158415896364591,0.777120283468745,0.00575186389002096,0.0222919749265826,"GSE25628"
"210864_x_at","HFE",0.40057208825,0.0683063339640105,0.732837842535989,0.0214169763305602,0.057076920889567,"GSE25628"
"210865_at","FASLG",-0.112422085916666,-0.747603202061155,0.522759030227822,0.710864267634011,0.78001789430021,"GSE25628"
"210866_s_at","CNOT4",-0.470508795124999,-0.77029328020164,-0.170724310048359,0.00448407429031638,0.0187414114381572,"GSE25628"
"210867_at","CNOT4",-0.0934084399999998,-0.441770888120721,0.254954008120721,0.575578233770188,0.664050769780852,"GSE25628"
"210868_s_at","ELOVL6",-0.951216729708334,-1.68034275552107,-0.222090703895601,0.0140674481164928,0.0419574965445321,"GSE25628"
"210869_s_at","MCAM /// MIR6756",2.21622940766667,1.26585942689581,3.16659938843753,0.000175457817175426,0.00254636729199802,"GSE25628"
"210870_s_at","EPM2A",0.510129465291667,0.210409426277829,0.809849504305506,0.0025233649629632,0.0127340351544104,"GSE25628"
"210871_x_at","SSX2IP",-0.9038831605,-1.50348750379973,-0.304278817200272,0.00586829506004649,0.0225820667469204,"GSE25628"
"210872_x_at","GAS7",0.705274975208334,0.138904098657946,1.27164585175872,0.0181103500476477,0.0503195178379979,"GSE25628"
"210873_x_at","APOBEC3A /// APOBEC3A_B",-0.370980871041666,-1.11879832436571,0.376836582282376,0.306542780016986,0.410986779740892,"GSE25628"
"210874_s_at","NAT6",0.651233971416667,0.19936614537187,1.10310179746146,0.00781783538201663,0.0275522731854429,"GSE25628"
"210875_s_at","LOC100996668 /// ZEB1",0.135279128708334,-0.651151607908955,0.921709865325622,0.71860592635259,0.786343659561679,"GSE25628"
"210876_at","ANXA2P1",0.0421107586666675,-0.299203387855979,0.383424905189314,0.79584719929397,0.847569026977003,"GSE25628"
"210878_s_at","KDM3B",-0.083523596874999,-0.410915152885285,0.243867959135287,0.594067706153983,0.679826556316848,"GSE25628"
"210879_s_at","RAB11FIP5",1.220206765625,0.781888718103503,1.6585248131465,2.9394431088961e-05,0.00105054471797255,"GSE25628"
"210880_s_at","EFS",1.00670860604167,0.502039403207033,1.5113778088763,0.000716793069146328,0.00570897361507785,"GSE25628"
"210881_s_at","IGF2 /// INS-IGF2",1.403119986625,0.684396717259666,2.12184325599034,0.000859242695086507,0.00640768894040664,"GSE25628"
"210882_s_at","TRO",1.374465549125,0.590951149744702,2.1579799485053,0.0020128909224054,0.0109609315762467,"GSE25628"
"210883_x_at","EFNB3",0.057343383083334,-0.249145993254753,0.363832759421421,0.695242986606779,0.766387649692673,"GSE25628"
"210884_s_at","SPAG11A",0.253321167333333,-0.0802645397691406,0.586906874435807,0.126147763230801,0.210828486708879,"GSE25628"
"210885_s_at","TRIM15",0.273833376333334,0.0196504188306431,0.528016333836024,0.0365252778541592,0.0839836239147728,"GSE25628"
"210886_x_at","TP53TG1",0.744365589416667,0.421146269300344,1.06758490953299,0.000197576950194956,0.00272142955878045,"GSE25628"
"210887_s_at","EVC",0.399908867291667,0.0563469065499118,0.743470828033423,0.0255003924352825,0.0648114366549674,"GSE25628"
"210888_s_at","ITIH1",0.180698911791667,-0.0934960356637156,0.454893859247049,0.180149504033687,0.274970229623738,"GSE25628"
"210889_s_at","FCGR2B",1.664824563625,0.179388398452195,3.15026072879781,0.0305314509066453,0.0736490667945141,"GSE25628"
"210890_x_at","KIR2DL1",0.237265943458333,-0.390076495601381,0.864608382518048,0.432177188009885,0.534273652458169,"GSE25628"
"210891_s_at","GTF2I /// GTF2IP1 /// LOC100093631",-0.6383147535,-1.09662844356002,-0.180001063439975,0.00963635589399414,0.0319828814437586,"GSE25628"
"210892_s_at","GTF2I",-0.236445465166667,-0.549978050899891,0.0770871205665573,0.128586201918562,0.213817632316175,"GSE25628"
"210893_at","",0.169495638166667,-0.0479489607437206,0.386940237077054,0.117184502306606,0.199550463070193,"GSE25628"
"210894_s_at","CEP250",0.107640880125,-0.175777373828568,0.391059134078568,0.430289104928877,0.532471413759615,"GSE25628"
"210895_s_at","CD86",0.176924107000001,-0.649469806197664,1.00331802019767,0.654224984079438,0.730864548936244,"GSE25628"
"210896_s_at","ASPH",-0.617504145708333,-1.46233781020554,0.227329518788874,0.139847936805741,0.227583642941156,"GSE25628"
"210904_s_at","IL13RA1",-0.2753950015,-0.78485702071506,0.23406701771506,0.266796214241617,0.369454793601076,"GSE25628"
"210905_x_at","POU5F1P4",-0.97035814075,-1.30610709999785,-0.634609181502149,1.96653315083206e-05,0.000872397935792161,"GSE25628"
"210906_x_at","AQP4",0.278518717416667,0.00293735046313842,0.554100084370195,0.0479007432692689,0.102693182351025,"GSE25628"
"210907_s_at","PDCD10",-1.69021636654167,-2.39726359687351,-0.983169136209823,0.000138240814162575,0.00222513772911828,"GSE25628"
"210908_s_at","PFDN5",0.483298592916668,0.222169529404276,0.744427656429059,0.0013270951284646,0.00839877789113803,"GSE25628"
"210909_x_at","LPAL2",-0.0244584597499996,-0.359265426634042,0.310348507134043,0.87815525107127,0.912044150548728,"GSE25628"
"210910_s_at","POMZP3",0.896251515791668,-0.032834291439877,1.82533732302321,0.0575834710147693,0.117730082947505,"GSE25628"
"210911_at","ID2B",-0.143670282666666,-0.453725111712934,0.166384546379602,0.338435093111741,0.44268208380308,"GSE25628"
"210912_x_at","GSTM4",1.009321679625,0.510683752305784,1.50795960694422,0.000632760502042302,0.00530923002033761,"GSE25628"
"210913_at","CDH20",0.235806924333334,-0.0380705179754196,0.509684366642087,0.086282014929605,0.15899464895316,"GSE25628"
"210914_at","",0.119897331583333,-0.129642474950579,0.369437138117246,0.321477860460295,0.425801908405612,"GSE25628"
"210915_x_at","TRBC1",0.868534807541668,-0.181333198418132,1.91840281350147,0.0980632134263839,0.175022001289355,"GSE25628"
"210916_s_at","CD44",-0.0625103752500002,-0.85575622871738,0.73073547821738,0.868656050372606,0.904888979852725,"GSE25628"
"210917_at","YES1",0.158650582,-0.103764648740753,0.421065812740752,0.21663804885531,0.315448448548908,"GSE25628"
"210918_at","",0.0434077838749999,-0.28971295564382,0.37652852339382,0.784686579970667,0.839075646426658,"GSE25628"
"210919_at","PHLPP1",0.0945728623750002,-0.136898318431683,0.326044043181683,0.396978181214084,0.499518919052539,"GSE25628"
"210920_x_at","",-0.200116446083333,-0.437251385787175,0.0370184936205083,0.0920909486376623,0.167088293109725,"GSE25628"
"210921_at","LOC101929078",0.166598912875,-0.182171319647598,0.515369145397598,0.324209844385084,0.42842410572253,"GSE25628"
"210922_at","CTB-102L5.7",0.145265779541667,-0.117916069490693,0.408447628574027,0.257266262895119,0.359611001977447,"GSE25628"
"210923_at","SLC1A7",0.0995591492500002,-0.220538499208901,0.419656797708901,0.516860073065915,0.611341612677459,"GSE25628"
"210924_at","OLFM1",0.173227535916667,-0.130648988781339,0.477104060614673,0.242674408422902,0.34380308336648,"GSE25628"
"210925_at","CIITA",0.0284967061250006,-0.36552771600728,0.422521128257281,0.879362872797409,0.913096239270433,"GSE25628"
"210926_at","POTEKP",0.729762656375001,0.298680315000439,1.16084499774956,0.00262552783943819,0.0130906185494997,"GSE25628"
"210927_x_at","JTB",0.024902816666668,-0.210253756857729,0.260059390191065,0.824205450018379,0.870140031754866,"GSE25628"
"210928_at","",0.0652416905000003,-0.158578586652444,0.289061967652444,0.543174903575686,0.634959018436409,"GSE25628"
"210929_s_at","AHSG",0.229098327583334,-0.0189325625630721,0.47712921772974,0.0676927305072727,0.132882284438175,"GSE25628"
"210930_s_at","ERBB2",0.117459517458333,-0.239634097921546,0.474553132838213,0.493396716796354,0.590490956273363,"GSE25628"
"210931_at","RNF6",0.205507689958333,-0.0576455145686745,0.468660894485341,0.116557921237309,0.198787384122152,"GSE25628"
"210932_s_at","RNF6",-0.0409234149166666,-0.244051835100137,0.162205005266803,0.673277149493227,0.747276919897396,"GSE25628"
"210933_s_at","FSCN1",0.520887305750001,-0.0239144970645057,1.06568910856451,0.05957169034914,0.12056677985898,"GSE25628"
"210934_at","BLK",0.107677739416667,-0.141762588344091,0.357118067177426,0.371510753233928,0.474661177902878,"GSE25628"
"210935_s_at","WDR1",-0.360645412791667,-0.876557931241036,0.155267105657701,0.15666540645041,0.247269864418688,"GSE25628"
"210936_at","WDR1",0.258751380458334,0.00479431127853369,0.512708449638134,0.0463379905647499,0.10007046038974,"GSE25628"
"210937_s_at","PDX1",0.322418307125,0.0803712919615267,0.564465322288473,0.012508407839449,0.0386344783204307,"GSE25628"
"210938_at","PDX1",0.401366065625,0.0972573425326184,0.705474788717382,0.0131814363127245,0.040126107780618,"GSE25628"
"210939_s_at","GRM1",0.230286011958334,-0.132331363772481,0.592903387689149,0.195534336657273,0.292686131205949,"GSE25628"
"210940_s_at","GRM1",0.263999159833334,-0.0785112519823461,0.606509571649013,0.120999380996091,0.204530177589341,"GSE25628"
"210941_at","PCDH7",-0.265210244083333,-0.707404764338115,0.176984276171448,0.220134196135322,0.319328611532628,"GSE25628"
"210942_s_at","ST3GAL6",-2.03043142454167,-2.86612429073896,-1.19473855834438,0.00011802302243049,0.00203971983761367,"GSE25628"
"210943_s_at","LYST",-0.873624629083333,-1.41692338646006,-0.330325871706606,0.00379390651988754,0.0167029358781689,"GSE25628"
"210944_s_at","CAPN3",-0.0505522841666659,-0.441977978296115,0.340873409962783,0.786547618209196,0.840493349394211,"GSE25628"
"210945_at","COL4A6",0.400325929791667,0.0206761497109869,0.779975709872347,0.0401045295838467,0.0898620605048635,"GSE25628"
"210946_at","PPAP2A",0.445143479375,-0.330611656093692,1.22089861484369,0.239724669459298,0.340735434284743,"GSE25628"
"210947_s_at","MSH3",-0.809568070416666,-1.35244387042997,-0.266692270403365,0.0062952625220801,0.0236571462895375,"GSE25628"
"210948_s_at","LEF1",-0.664003865458333,-0.999739719164817,-0.328268011751849,0.000770671783756504,0.00597988691283303,"GSE25628"
"210949_s_at","EIF3C /// EIF3CL",0.459532242916668,0.0691556276599018,0.849908858173434,0.0241349419191489,0.0623873405816755,"GSE25628"
"210950_s_at","FDFT1",0.719544131458334,0.315386647024463,1.1237016158922,0.00179798402820885,0.0101427425161835,"GSE25628"
"210951_x_at","RAB27A",-0.999844896041667,-1.64102530165286,-0.358664490430474,0.0046851486837543,0.0193423011912518,"GSE25628"
"210952_at","AP4S1",0.332505089416668,0.0571783753053202,0.607831803528016,0.0212285284713006,0.0567239928937465,"GSE25628"
"210953_at","TSC22D2",-0.0151424244583332,-0.318457346424072,0.288172497507406,0.916540955275389,0.939007673871865,"GSE25628"
"210954_s_at","TSC22D2",-0.35911355225,-0.750778736071909,0.0325516315719084,0.0695123919372888,0.135633489987473,"GSE25628"
"210955_at","CASP10",0.286562008875,-0.00135968542633291,0.574483703176333,0.0509570321440738,0.107576096087779,"GSE25628"
"210956_at","LOC100996758 /// NPY4R",0.206596486666667,-0.11304540803105,0.526238381364384,0.188166002864252,0.28439300483606,"GSE25628"
"210957_s_at","AFF2",0.212283015708334,-0.0730145235500619,0.497580554966729,0.133366155288367,0.219845925807233,"GSE25628"
"210958_s_at","MAST4",0.422202091166667,0.0624616413338707,0.781942540999462,0.0244937631207523,0.0629734110593209,"GSE25628"
"210959_s_at","SRD5A1",0.342167740166667,-0.0512127074372117,0.735548187770546,0.0834158015119344,0.155265552452919,"GSE25628"
"210960_at","ADRA1D",0.386330911041667,0.0680301755858749,0.704631646497459,0.0206933819187267,0.0557218021278223,"GSE25628"
"210961_s_at","ADRA1D",0.169121893958334,-0.161619245967181,0.499863033883849,0.292442991409957,0.396370924777295,"GSE25628"
"210962_s_at","AKAP9",-1.86778078983333,-2.60194775941757,-1.1336138202491,7.46919733709177e-05,0.00160609371697291,"GSE25628"
"210963_s_at","GYG2",0.235786201166667,-0.173030109821103,0.644602512154437,0.237442877496269,0.338399013625768,"GSE25628"
"210964_s_at","GYG2",0.97926226825,0.389994951035048,1.56852958546495,0.00300364787272757,0.0143097227674833,"GSE25628"
"210965_x_at","CDK13",-0.701142732708333,-1.03873657536029,-0.363548890056374,0.00050630487027154,0.00461873611590463,"GSE25628"
"210966_x_at","LARP1",0.323377114291668,0.0145248339430234,0.632229394640313,0.0413380440963307,0.0919049509315329,"GSE25628"
"210967_x_at","CACNB1",0.751970504,0.458085295737759,1.04585571226224,7.04859274625418e-05,0.00154956249032952,"GSE25628"
"210968_s_at","RTN4",-0.393538205833334,-0.758921159069909,-0.0281552525967592,0.0365629672108089,0.0840266121745003,"GSE25628"
"210969_at","PKN2",-0.181105537125,-0.465740095801546,0.103529021551546,0.194733764016053,0.291891001277461,"GSE25628"
"210970_s_at","IBTK",-1.56583009583333,-2.26830490192126,-0.863355289745403,0.000268020846911998,0.00322286473158646,"GSE25628"
"210971_s_at","ARNTL",-0.238298770083333,-0.531568138673333,0.0549705985066664,0.103638071734536,0.182063348634197,"GSE25628"
"210972_x_at","TRAC /// TRAJ17 /// TRAV20 /// TRDV2",0.690405949708334,-0.0291533055548919,1.40996520497156,0.0587787345956624,0.119417589656869,"GSE25628"
"210973_s_at","FGFR1",0.499832770708334,0.0390542411760806,0.960611300240588,0.0354247167163939,0.0820847798566512,"GSE25628"
"210974_s_at","AP3D1",0.587753271125,0.201630666677384,0.973875875572616,0.00550532320589029,0.0215966746082892,"GSE25628"
"210975_x_at","FASTK",0.578332402291668,0.254444047700927,0.902220756882408,0.00175778432310342,0.0100046401036727,"GSE25628"
"210976_s_at","PFKM",1.140356974875,0.703053495592233,1.57766045415777,5.81167361364971e-05,0.00142584419704047,"GSE25628"
"210977_s_at","HSF4",0.0136103894583335,-0.267358095797575,0.294578874714242,0.919009140053826,0.941060290185202,"GSE25628"
"210978_s_at","TAGLN2",0.392039954375001,-0.18630181808093,0.970381726830932,0.168749701760473,0.261840015749673,"GSE25628"
"210979_at","ASAH1",0.143854505208333,-0.110024026303529,0.397733036720196,0.24539065873407,0.34675342243063,"GSE25628"
"210980_s_at","ASAH1",-1.11503452979167,-1.54410228858452,-0.685966770998812,6.01991442136558e-05,0.00144974491616374,"GSE25628"
"210981_s_at","GRK6",0.640902070625001,0.281322022243279,1.00048211900672,0.00178246725928379,0.0100807370233727,"GSE25628"
"210982_s_at","HLA-DRA",1.44422651129167,0.0400744416840477,2.84837858089929,0.0445617064158662,0.0972759562789075,"GSE25628"
"210983_s_at","MCM7",0.479368574666667,-0.14564665548803,1.10438380482136,0.122699419275154,0.206588690438562,"GSE25628"
"210984_x_at","EGFR",0.108570767208334,-0.163920410889093,0.381061945305761,0.408509513599231,0.510596781375193,"GSE25628"
"210985_s_at","SP100",-0.5218251475,-0.950824916258401,-0.0928253787415999,0.0204635140276652,0.0552296707044219,"GSE25628"
"210986_s_at","TPM1",0.895028290750002,-0.0720842804414656,1.86214086194147,0.0672179880224321,0.132187069136275,"GSE25628"
"210987_x_at","TPM1",1.25606682691667,0.395474327766897,2.11665932606644,0.00722198874430363,0.0259956559555853,"GSE25628"
"210988_s_at","PRUNE",1.02626645641667,0.657302397204927,1.39523051562841,2.96600921315665e-05,0.0010554918089695,"GSE25628"
"210989_at","LAMA4",0.303234645208333,0.0354324978455514,0.571036792571115,0.0291031725403665,0.0711807020602446,"GSE25628"
"210990_s_at","LAMA4",0.624720806250001,0.297063149276306,0.952378463223695,0.00104430085990526,0.00721360938173935,"GSE25628"
"210991_s_at","RIMS3",0.251016637833334,-0.0822626022535629,0.584295877920231,0.129036710418873,0.214470700440292,"GSE25628"
"210992_x_at","FCGR2C",0.854257015916668,0.206190897568592,1.50232313426474,0.0132747140346914,0.0403273973204445,"GSE25628"
"210993_s_at","SMAD1",-0.439786447666666,-0.825865727079807,-0.0537071682535249,0.0282916637395302,0.0697105843518984,"GSE25628"
"210994_x_at","TRIM23",-0.176582658291667,-0.60509797783706,0.251932661253727,0.393038831628387,0.495962730949676,"GSE25628"
"210995_s_at","TRIM23",-0.199698683833333,-0.629906252269905,0.230508884603238,0.337606942305932,0.441962146897176,"GSE25628"
"210996_s_at","YWHAE",-0.0827269196666658,-0.354455501904663,0.189001662571331,0.525641923124508,0.619058001414066,"GSE25628"
"210997_at","HGF",2.28926216666667,1.64966882235892,2.92885551097442,1.72178576138882e-06,0.000290577434897415,"GSE25628"
"210998_s_at","HGF",1.188849612,0.803634510937886,1.57406471306212,9.54549532713806e-06,0.000656311726551403,"GSE25628"
"210999_s_at","GRB10",0.787365013875002,0.351333865660826,1.22339616208918,0.00161129978460557,0.00949529678242842,"GSE25628"
